student_number,student_id,rdm_condition,condition_assignment,FH2T,DragonBox,Instant,Delay,initial_school_id,virtual,initial_teacher_id,initial_teacher_class,initial_section_number,final_school_id,final_teacher_id,final_teacher_class,final_section_number,courseName,movement,stay_INPERSON,stay_VIRTUAL,INP_VIR,VIR_INP,KEEP,student_raceEthnicityFed,student_hispanicEthnicity,FEMALE,MALE,ScaleScore_5th grade,PerformanceLevel_5th grade,Scale.Score_7th.grade,Performance.Level_7th.grade,math_score_7th.grade,EIP,EL_PARENT_DENIED,ESOL_C,ESOL_FORMER,ESOL,GIFTED,IEP,IST,LEPM1,LEPM2,LEPM3,LEPM4,SECTION504,SST,IN5,AbsentDays5,PresentDays5,UnexcusedDays5,MOBILE5,G5SCHOOL,G5SCHOOL2,G5SCHOOL3,MEMBERSHIPDAYS5,ADM5,ADA5,Absencesavg.Daily5,PercentInAttendance5,IN6,AbsentDays6,PresentDays6,UnexcusedDays6,MOBILE6,G6SCHOOL,G6SCHOOL2,G6SCHOOL3,MEMBERSHIPDAYS6,ADM6,ADA6,Absencesavg.Daily6,PercentInAttendance6,fidelity_started_sum,fidelity_complete_sum,fidelity_complete_percent,pre.total_math_score,pre.percentage_math_score,pre.sub_P_score,pre.sub_C_score,pre.sub_F_score,pre.math_completed_num,pre.math_completed_percent,pre.total_time_on_tasks,pre.avg_time_on_tasks,pre_MA_total_score,pre_MA_avg_score,pre_negative_reaction_score,pre_numerical_confindence_score,pre_worry_score,pre_MSE_total_score,pre_MSE_avg_score,pre_PS_tasks_total_score,pre_PS_completed_num,pre_PS_completed_percent,pre_PS_total_RT_sec,pre_PS_total_RT_min,pre_PS_avg_RT_sec,mid.total_math_score,mid.percentage_math_score,mid.sub_P_score,mid.sub_C_score,mid.sub_F_score,mid.math_completed_num,mid.math_completed_percent,mid.total_time_on_tasks,mid.avg_time_on_tasks,mid_MA_total_score,mid_MA_avg_score,mid_negative_reaction_score,mid_numerical_confindence_score,mid_worry_score,mid_PS_tasks_total_score,mid_PS_completed_num,mid_PS_completed_percent,mid_PS_total_RT_sec,mid_PS_total_RT_min,mid_PS_avg_RT_sec,post.total_math_score,post.percentage_math_score,post.sub_P_score,post.sub_C_score,post.sub_F_score,post.math_completed_num,post.math_completed_percent,post.total_time_on_tasks,post.avg_time_on_tasks,post_MA_total_score,post_MA_avg_score,post_negative_reaction_score,post_numerical_confindence_score,post_worry_score,post_MSE_total_score,post_MSE_avg_score,post_PS_tasks_total_score,post_PS_completed_num,post_PS_completed_percent,post_PS_total_RT_sec,post_PS_total_RT_min,post_PS_avg_RT_sec,delayed.total_math_score,delayed.percentage_math_score,delayed.sub_P_score,delayed.sub_C_score,delayed.sub_F_score,delayed.math_completed_num,delayed.math_completed_percent,delayed.total_time_on_tasks,delayed.avg_time_on_tasks,delayed_PS_tasks_total_score,delayed_PS_completed_num,delayed_PS_completed_percent,delayed_PS_total_RT_sec,delayed_PS_total_RT_min,delayed_PS_avg_RT_sec,started_intro_survey,complete_intro_survey,started_assignment_2,complete_assignment_2,started_assignment_3,complete_assignment_3,started_assignment_4,complete_assignment_4,started_assignment_5,complete_assignment_5,started_common_mid,complete_common_mid,started_assignment_7,complete_assignment_7,started_assignment_8,complete_assignment_8,started_assignment_9,complete_assignment_9,started_assignment_10,complete_assignment_10,started_assignment_11,complete_assignment_11,started_closing_survey,complete_closing_survey,started_delayed_posttest,complete_delayed_posttest
140199,F7S1111-155,FH2T,FH2T,1,0,0,0,S11,1,F7T1111,F7T1111-1,81,S09,F7T0902,F7T0902-5,16,Accelerated Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,1,Y,0,1,686,Distinguished Learner,657,Distinguished Learner,,0,0,0,0,0,1,0,0,0,1,,,0,0,1,2,177,1,1,BROOKWOOD,,,179,1,0.99,0.01,98.88,1,1.38,176.62,0.82,1,SFMS,,,178,1,0.99,0,99.22,9,7,0.5384615385,10,100,3,4,3,10,100,219.955,21.9955,5,0.5555555556,0,1,4,25,5,15,16,100,348.820388,5.813673133,21.80127425,,,,,,,,,,,,,,,,,,,,,10,100,3,4,3,10,100,143.606,14.3606,1,0.1111111111,0,1,0,25,5,11,16,100,260.263439,4.337723983,16.26646494,9,90,2,4,3,10,100,217.03,21.703,13,16,100,158.13983,2.635663833,9.883739375,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
141429,F7S1111-156,Dragon,DragonBox,0,1,0,0,S11,1,F7T1111,F7T1111-1,81,S11,F7T1111,F7T1111-1,81,Accelerated Math - Virtual,VIRTUAL,0,1,0,0,1,3,N,0,1,635,Distinguished Learner,618,Distinguished Learner,,0,0,0,0,0,1,0,0,0,0,,,0,0,1,0,179,0,1,DAVES CREEK,,,179,1,1,0,100,1,0.11,177.89,0.11,1,SFMS,,,178,1,1,0,99.94,13,13,1,9,90,3,4,2,10,100,2100.966,210.0966,22,2.444444444,4,9,9,15,3,11,16,100,494.836902,8.2472817,30.92730638,9,90,3,4,2,10,100,2199.588,219.9588,23,2.555555556,5,9,9,10,16,100,709.070176,11.81783627,44.316886,8,80,2,3,3,10,100,547.907,54.7907,23,2.555555556,5,9,9,13,2.6,10,16,100,359.111457,5.98519095,22.44446606,9,90,2,4,3,10,100,473.741,47.3741,11,16,100,170.116212,2.8352702,10.63226325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143890,F7S1111-158,FH2T,FH2T,1,0,0,0,S11,1,F7T1111,F7T1111-1,81,S11,F7T1111,F7T1111-1,81,Accelerated Math - Virtual,VIRTUAL,0,1,0,0,1,3,N,1,0,635,Distinguished Learner,604,Distinguished Learner,,0,0,0,0,0,0,0,0,0,1,,,0,0,1,0,179,0,1,BROOKWOOD,,,179,1,1,0,100,1,0.82,177.18,0.82,1,SFMS,,,178,1,1,0,99.54,12,12,0.9230769231,4,40,1,2,1,10,100,951.115,95.1115,18,2,7,4,7,16,3.2,6,16,100,294.988103,4.916468383,18.43675644,4,40,0,2,2,10,100,653.96,65.396,14,1.555555556,5,2,7,6,16,100,161.578853,2.692980883,10.09867831,7,70,3,2,2,10,100,540.281,54.0281,14,1.555555556,3,5,6,19,3.8,8,16,100,290.908976,4.848482933,18.181811,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
144063,F7S1111-159,FH2T,FH2T,1,0,0,0,S11,1,F7T1111,F7T1111-1,81,S11,F7T1111,F7T1111-1,81,Accelerated Math - Virtual,VIRTUAL,0,1,0,0,1,3,N,0,1,678,Distinguished Learner,691,Distinguished Learner,,0,0,0,0,0,1,0,0,0,0,,,0,0,1,5,174,1,1,SHARON,,,179,1,0.97,0.01,97.21,1,2.46,175.54,0,1,SFMS,,,178,1,0.99,0,98.62,12,10,0.7692307692,10,100,3,4,3,10,100,260.652,26.0652,8,0.8888888889,0,3,5,24,4.8,14,16,100,389.737673,6.495627883,24.35860456,10,100,3,4,3,10,100,269.201,26.9201,13,1.444444444,3,5,5,14,16,100,284.028852,4.7338142,17.75180325,9,90,3,4,2,10,100,195.739,19.5739,8,0.8888888889,1,3,4,25,5,16,16,100,245.149427,4.085823783,15.32183919,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
149465,F7S1111-161,BAU,Delay,0,0,0,1,S11,1,F7T1111,F7T1111-1,81,S11,F7T1111,F7T1111-1,81,Accelerated Math - Virtual,VIRTUAL,0,1,0,0,1,3,N,1,0,678,Distinguished Learner,672,Distinguished Learner,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,5,174,1,1,DAVES CREEK,,,179,1,0.97,0.01,97.21,1,0.88,175.12,0.88,1,SFMS,,,176,0.99,0.98,0,99.5,12,12,0.9230769231,7,70,3,3,1,10,100,628.686,62.8686,15,1.666666667,3,5,7,19,3.8,12,16,100,386.299977,6.43833295,24.14374856,7,70,3,2,2,10,100,880.674,88.0674,15,1.666666667,3,4,8,13,16,100,427.642426,7.127373767,26.72765163,7,70,2,3,2,10,100,562.486,56.2486,19,2.111111111,2,8,9,18,3.6,11,16,100,239.213386,3.986889767,14.95083663,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
154306,F7S1111-162,BAU,Delay,0,0,0,1,S11,1,F7T1111,F7T1111-1,81,S11,F7T1111,F7T1111-1,81,Accelerated Math - Virtual,VIRTUAL,0,1,0,0,1,3,N,1,0,686,Distinguished Learner,693,Distinguished Learner,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,6,159,1,1,BROOKWOOD,,,165,0.92,0.89,0.01,96.36,1,4.53,173.47,0.82,1,SFMS,,,178,1,0.97,0,97.46,12,12,0.9230769231,9,90,3,4,2,10,100,638.394,63.8394,15,1.666666667,5,4,6,14,2.8,13,16,100,385.964182,6.432736367,24.12276138,9,90,3,4,2,10,100,837.517,83.7517,15,1.666666667,4,5,6,15,16,100,1356.419279,22.60698798,84.77620494,9,90,3,4,2,10,100,711.976,71.1976,13,1.444444444,4,4,5,16,3.2,12,16,100,773.610598,12.89350997,48.35066238,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
161826,F7S1111-165,FH2T,FH2T,1,0,0,0,S11,1,F7T1111,F7T1111-1,81,S11,F7T1111,F7T1111-1,81,Accelerated Math - Virtual,VIRTUAL,0,1,0,0,1,3,N,1,0,,,625,Distinguished Learner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.98,176.02,0,1,SFMS,,,178,1,0.99,0,98.89,12,12,0.9230769231,9,90,2,4,3,10,100,3502.42,350.242,7,0.7777777778,0,2,5,23,4.6,14,16,100,774.904888,12.91508147,48.4315555,10,100,3,4,3,10,100,648.427,64.8427,4,0.4444444444,0,0,4,15,16,100,359.875765,5.997929417,22.49223531,10,100,3,4,3,10,100,1500.176,150.0176,5,0.5555555556,0,2,3,25,5,14,16,100,408.689415,6.81149025,25.54308844,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
165414,F7S1111-167,FH2T,FH2T,1,0,0,0,S11,1,F7T1111,F7T1111-1,81,S09,F7T0902,F7T0902-5,16,Accelerated Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,4,N,1,0,,,645,Distinguished Learner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.82,121.18,0,1,SFMS,,,122,0.69,0.68,0,99.33,13,13,1,7,70,3,3,1,10,100,1298.686,129.8686,14,1.555555556,2,8,4,23,4.6,11,16,100,518.767835,8.646130583,32.42298969,8,80,3,3,2,10,100,988.512,98.8512,8,0.8888888889,0,6,2,13,16,100,408.034496,6.800574933,25.502156,7,70,1,4,2,10,100,556.109,55.6109,9,1,0,7,2,25,5,12,16,100,384.664745,6.411079083,24.04154656,9,90,3,4,2,10,100,348.028,34.8028,16,16,100,262.971657,4.38286095,16.43572856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168637,F7S1111-168,Dragon,DragonBox,0,1,0,0,S11,1,F7T1111,F7T1111-1,81,S11,F7T1111,F7T1111-1,81,Accelerated Math - Virtual,VIRTUAL,0,1,0,0,1,3,N,0,1,,,610,Distinguished Learner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0.9230769231,10,100,3,4,3,10,100,647.928,64.7928,11,1.222222222,1,4,6,19,3.8,14,16,100,1230.934684,20.51557807,76.93341775,9,90,2,4,3,10,100,917.089,91.7089,9,1,0,4,5,13,16,100,661.474066,11.02456777,41.34212913,10,100,3,4,3,10,100,499.615,49.9615,11,1.222222222,1,4,6,21,4.2,13,16,100,731.51787,12.1919645,45.71986688,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
170162,F7S1111-169,ASSISTments,Instant,0,0,1,0,S11,1,F7T1111,F7T1111-1,81,S11,F7T1111,F7T1111-1,81,Accelerated Math - Virtual,VIRTUAL,0,1,0,0,1,3,N,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0.9230769231,9,90,3,4,2,10,100,989.759,98.9759,11,1.222222222,0,4,7,14,2.8,9,16,100,562.779963,9.37966605,35.17374769,9,90,3,4,2,10,100,1836.559,183.6559,9,1,0,5,4,13,16,100,353.678358,5.8946393,22.10489738,10,100,3,4,3,10,100,542.933,54.2933,12,1.333333333,0,7,5,19,3.8,10,16,100,348.337919,5.805631983,21.77111994,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
170243,F7S1111-170,Dragon,DragonBox,0,1,0,0,S11,1,F7T1111,F7T1111-1,81,S11,F7T1111,F7T1111-1,81,Accelerated Math - Virtual,VIRTUAL,0,1,0,0,1,3,N,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,0.8461538462,8,80,3,4,1,10,100,803.55,80.355,8,0.8888888889,1,3,4,24,4.8,12,16,100,700.383079,11.67305132,43.77394244,9,90,3,4,2,10,100,797.465,79.7465,6,0.6666666667,0,1,5,13,16,100,392.723132,6.545385533,24.54519575,9,90,2,4,3,10,100,436.098,43.6098,6,0.6666666667,0,2,4,25,5,11,16,100,278.262427,4.637707117,17.39140169,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
117884,F7S1112-102,FH2T-Resource,FH2T,1,0,0,0,S11,1,F7T1112,F7T1112-1,51,S06,F7T0601,F7T0601-2,82,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,1,Y,0,1,450,Beginning Learner,463,Beginning Learner,78,0,0,0,0,1,0,1,0,0,0,,,0,0,1,0,179,0,1,CUMMING,,,179,1,1,0,100,1,0.44,177.56,0.12,1,OMS,,,178,1,1,0,99.75,13,12,0.9230769231,6,60,3,1,2,10,100,1015.162,101.5162,22,2.444444444,7,8,7,7,1.4,9,16,100,385.810457,6.430174283,24.11315356,7,70,3,3,1,10,100,885.039,88.5039,20,2.222222222,6,7,7,6,16,100,409.742347,6.829039117,25.60889669,5,50,3,1,1,10,100,1479.31,147.931,22,2.444444444,6,8,8,7,1.4,7,16,100,537.156591,8.95260985,33.57228694,3,30,1,1,1,10,100,106.105,10.6105,7,16,100,255.663029,4.261050483,15.97893931,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105302,F7S1113-101,Dragon,DragonBox,0,1,0,0,S11,1,F7T1113,F7T1113-1,31,S04,F7T0402,F7T0402-2,23,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,1,Y,0,1,497,Developing Learner,504,Developing Learner,80,0,0,0,1,0,0,0,0,0,0,,,0,0,1,1,178,0,1,CHATTAHOOCHEE,,,179,1,0.99,0,99.44,1,4.37,173.63,1.96,1,LMMS,,,178,1,0.98,0.01,97.54,9,6,0.4615384615,3,30,2,0,1,10,100,2321.935,232.1935,13,1.444444444,3,5,5,13,2.6,7,16,100,1455.635264,24.26058773,90.977204,3,30,0,1,2,10,100,2027.054,202.7054,12,1.333333333,2,5,5,8,16,100,339.062786,5.651046433,21.19142413,3,30,1,0,2,10,100,293.306,29.3306,13,1.444444444,2,5,6,10,2,5,16,100,283.711103,4.728518383,17.73194394,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0
118356,F7S1113-109,ASSISTments,Instant,0,0,1,0,S11,1,F7T1113,F7T1113-1,31,S04,F7T0402,F7T0402-4,27,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,1,Y,0,1,527,Proficient Learner,,,82,0,0,0,0,1,0,0,0,0,0,,,0,0,1,2,177,1,1,CHATTAHOOCHEE,,,179,1,0.99,0.01,98.88,1,1.36,176.64,1.36,1,LMMS,,,178,1,0.99,0.01,99.24,7,5,0.3846153846,4,40,2,0,2,10,100,1331.718,133.1718,6,0.6666666667,1,5,0,20,4,5,16,100,662.295975,11.03826625,41.39349844,,,,,,,,,,,,,,,,,,,,,1,10,0,1,0,10,100,625.345,62.5345,7,0.7777777778,0,6,1,16,3.2,6,16,100,309.865243,5.164420717,19.36657769,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0
119335,F7S1113-111,BAU,Delay,0,0,0,1,S11,1,F7T1113,F7T1113-1,31,S04,F7T0402,F7T0402-2,23,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,6,N,1,0,538,Proficient Learner,556,Proficient Learner,92,0,0,0,0,0,0,0,0,0,0,,,0,0,1,8,171,4,1,CHESTATEE,,,179,1,0.96,0.02,95.53,1,3.66,174.34,2.89,1,LMMS,,,178,1,0.98,0.02,97.94,12,12,0.9230769231,1,10,1,0,0,10,100,1025.188,102.5188,14,1.555555556,4,3,7,14,2.8,4,16,100,299.129205,4.98548675,18.69557531,7,70,2,2,3,10,100,1247.389,124.7389,14,1.555555556,3,3,8,10,16,100,842.921704,14.04869507,52.6826065,4,40,2,2,0,10,100,28.172,2.8172,18,2,6,5,7,19,3.8,3,16,100,17.203553,0.2867258833,1.075222063,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
119429,F7S1113-115,ASSISTments,Instant,0,0,1,0,S11,1,F7T1113,F7T1113-1,31,S04,F7T0401,F7T0401-3,13,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,1,Y,1,0,568,Proficient Learner,494,Developing Learner,82,0,0,0,0,0,0,0,0,0,0,,,0,0,1,6,173,4,1,CHESTATEE,,,179,1,0.97,0.02,96.65,1,2.28,175.72,0.68,1,LMMS,,,178,1,0.99,0,98.72,10,6,0.4615384615,4,40,1,2,1,10,100,770.756,77.0756,16,1.777777778,1,8,7,13,2.6,5,16,100,598.26952,9.971158667,37.391845,,,,,,,,,,,,,,,,,,,,,1,10,1,0,0,10,100,332.823,33.2823,19,2.111111111,2,9,8,14,2.8,7,16,100,210.172654,3.502877567,13.13579088,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
122880,F7S1113-122,ASSISTments,Instant,0,0,1,0,S11,1,F7T1113,F7T1113-1,31,S05,F7T0503,F7T0503-3,35,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,6,N,0,1,501,Developing Learner,508,Developing Learner,67,0,0,0,0,0,0,1,0,0,0,,,0,0,1,11,168,4,1,SILVER CITY,,,179,1,0.94,0.02,93.85,1,17.45,160.55,12.05,1,NFMS,,,178,1,0.9,0.07,90.2,13,12,0.9230769231,1,10,0,0,1,10,100,425.734,42.5734,14,1.555555556,6,7,1,7,1.4,7,16,100,396.941673,6.61569455,24.80885456,2,20,1,1,0,10,100,197.08,19.708,21,2.333333333,5,9,7,10,16,100,282.354627,4.70591045,17.64716419,1,10,0,1,0,10,100,55.715,5.5715,16,1.777777778,4,6,6,11,2.2,6,16,100,31.255184,0.5209197333,1.953449,3,30,1,0,2,10,100,213.005,21.3005,8,16,100,128.884093,2.148068217,8.055255813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
135857,F7S1113-125,FH2T,FH2T,1,0,0,0,S11,1,F7T1113,F7T1113-1,31,S04,F7T0401,F7T0401-5,17,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,6,N,1,0,579,Proficient Learner,551,Proficient Learner,91,0,0,0,0,0,1,0,0,0,0,,,0,0,1,8,171,5,1,CHESTATEE,,,179,1,0.96,0.03,95.53,1,2.9,175.1,2.9,1,LMMS,,,178,1,0.98,0.02,98.37,10,7,0.5384615385,2,20,0,0,2,10,100,633.696,63.3696,10,1.111111111,2,2,6,17,3.4,5,16,100,500.103591,8.33505985,31.25647444,,,,,,,,,,,,,,,,,,,,,1,10,0,1,0,3,30,413.194,137.7313333,,,,,,,,4,8,50,117.837062,1.963951033,14.72963275,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
138256,F7S1113-126,FH2T,FH2T,1,0,0,0,S11,1,F7T1113,F7T1113-1,31,S04,F7T0401,F7T0401-2,12,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,7,N,1,0,490,Developing Learner,498,Developing Learner,73,1,0,0,0,0,0,0,0,0,0,,,0,1,1,7,172,1,1,CHESTATEE,,,179,1,0.96,0.01,96.09,1,0.37,177.63,0.37,1,LMMS,,,178,1,1,0,99.79,12,12,0.9230769231,4,40,1,1,2,10,100,461.312,46.1312,8,0.8888888889,0,8,0,20,4,5,16,100,373.030841,6.217180683,23.31442756,4,40,2,0,2,10,100,658.129,65.8129,7,0.7777777778,0,6,1,7,16,100,318.691916,5.311531933,19.91824475,3,30,0,1,2,10,100,284.679,28.4679,6,0.6666666667,0,6,0,15,3,6,16,100,201.938791,3.365646517,12.62117444,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
157156,F7S1113-129,Dragon,DragonBox,0,1,0,0,S11,1,F7T1113,F7T1113-1,31,S04,F7T0401,F7T0401-3,13,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,7,N,1,0,502,Developing Learner,532,Proficient Learner,81,0,0,0,0,0,0,0,0,0,0,,,0,0,1,8,171,5,1,CHATTAHOOCHEE,,,179,1,0.96,0.03,95.53,1,1.94,176.06,1.94,1,LMMS,,,178,1,0.99,0.01,98.91,11,5,0.3846153846,3,30,0,2,1,8,80,1593.933,199.241625,,,,,,,,4,12,75,103.209061,1.720151017,8.600755083,8,80,3,2,3,10,100,1728.661,172.8661,19,2.111111111,8,2,9,6,16,100,412.045188,6.8674198,25.75282425,4,40,1,1,2,7,70,682.349,97.47842857,,,,,,,,4,8,50,50.43075,0.8405125,6.30384375,,,,,,,,,,,,,,,,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0
164973,F7S1113-133,FH2T,FH2T,1,0,0,0,S11,1,F7T1113,F7T1113-1,31,S04,F7T0401,F7T0401-3,13,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,4,N,1,0,,,498,Developing Learner,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.62,154.38,1.62,1,LMMS,,,156,0.88,0.87,0.01,98.96,9,4,0.3076923077,0,0,0,0,0,3,30,803.727,267.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,0,1,7,70,636.752,90.96457143,,,,,,,,8,12,75,274.272155,4.571202583,22.85601292,,,,,,,,,,,,,,,,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0
115200,F7S1114-203,FH2T,FH2T,1,0,0,0,S11,1,F7T1114,F7T1114-2,110,S02,F7T0204,F7T0204-1,201,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,6,N,0,1,546,Proficient Learner,556,Proficient Learner,79,0,0,0,0,0,0,0,0,0,0,,,0,0,1,14,165,7,1,HAW CREEK,,,179,1,0.92,0.04,92.18,1,6.86,171.14,4.42,1,LakMS,,,178,1,0.96,0.02,96.15,7,1,0.07692307692,2,20,1,1,0,3,30,510.963,170.321,,,,,,,,,,,,,,3,30,1,2,0,10,100,1357.414,135.7414,18,2,3,9,6,12,16,100,496.75281,8.2792135,31.04705063,3,30,1,1,1,10,100,1544.234,154.4234,,,,,,,,6,12,75,1060.254661,17.67091102,88.35455508,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
118682,F7S1114-209,FH2T,FH2T,1,0,0,0,S11,1,F7T1114,F7T1114-3,120,S11,F7T1110,F7T1110-4,120,Mathematics - Virtual,VIRTUAL,0,1,0,0,1,6,N,1,0,523,Developing Learner,,,95,0,0,0,0,0,0,0,0,0,0,,,0,0,1,9.5,169.5,5.7,1,KELLY MILL,,,179,1,0.95,0.03,94.69,1,3.84,174.16,1.52,1,VCMS,,,178,1,0.98,0.01,97.84,13,13,1,3,30,1,0,2,10,100,177.282,17.7282,6,0.6666666667,0,2,4,21,4.2,7,16,100,150.044927,2.500748783,9.377807938,2,20,0,1,1,10,100,206.6,20.66,12,1.333333333,1,4,7,6,16,100,156.809892,2.6134982,9.80061825,2,20,1,0,1,10,100,214.012,21.4012,9,1,1,3,5,20,4,8,16,100,92.118251,1.535304183,5.757390688,3,30,1,0,2,10,100,60.275,6.0275,4,16,100,46.803127,0.7800521167,2.925195438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118683,F7S1114-210,FH2T,FH2T,1,0,0,0,S11,1,F7T1114,F7T1114-3,120,S11,F7T1110,F7T1110-4,120,Mathematics - Virtual,VIRTUAL,0,1,0,0,1,7,N,0,1,572,Proficient Learner,,,94,0,0,0,0,0,0,0,0,0,0,,,0,0,1,3,176,2,1,VICKERY CREEK ELEM,,,179,1,0.98,0.01,98.32,1,2.02,175.98,1.91,1,VCMS,,,178,1,0.99,0.01,98.87,13,13,1,7,70,2,3,2,10,100,472.513,47.2513,10,1.111111111,3,4,3,14,2.8,8,16,100,363.313908,6.0552318,22.70711925,5,50,1,2,2,10,100,931.047,93.1047,11,1.222222222,3,3,5,11,16,100,760.508593,12.67514322,47.53178706,3,30,1,2,0,10,100,674.438,67.4438,11,1.222222222,3,3,5,14,2.8,9,16,100,168.101179,2.801686317,10.50632369,3,30,0,2,1,10,100,263.648,26.3648,5,16,100,327.812378,5.463539633,20.48827363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118704,F7S1114-211,FH2T,FH2T,1,0,0,0,S11,1,F7T1114,F7T1114-2,110,S02,F7T0202,F7T0202-5,308,Mathematics,VIRTUAL_INPERSON,0,0,0,1,1,6,N,0,1,530,Proficient Learner,502,Developing Learner,72,0,0,0,0,0,0,0,0,0,0,,,0,0,1,8,171,2,1,MASHBURN,,,179,1,0.96,0.01,95.53,1,2.52,175.48,2.06,1,LakMS,,,178,1,0.99,0.01,98.58,8,4,0.3076923077,4,40,1,3,0,10,100,129.808,12.9808,,,,,,,,5,16,100,46.853125,0.7808854167,2.928320313,,,,,,0,0,0,,,,,,,,,,,,,0,0,0,0,0,10,100,672.16,67.216,15,1.666666667,4,7,4,15,3,8,16,100,37.584156,0.6264026,2.34900975,3,30,2,1,0,10,100,219.344,21.9344,5,16,100,23.399839,0.3899973167,1.462489938,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1
